text,aspects,aspect_sentiment_pairs,aspect_opinion_pairs,triplets
"Full màn hình, ít dính vân tay, ít xước.","['<IA>', 'vân tay,', '<IA>']","[('<IA>', 'POS'), ('vân tay,', 'POS'), ('<IA>', 'POS')]","[('<IA>', 'Full màn hình,'), ('vân tay,', 'ít dính'), ('<IA>', 'ít xước.')]","[('<IA>', 'Full màn hình,', 'POS'), ('vân tay,', 'ít dính', 'POS'), ('<IA>', 'ít xước.', 'POS')]"
"không giống so với hình (màu sắc), nói chung tạm được, nhưng giao hàng quá lâu (hơn 10 ngày).","['(màu sắc),', '<IA>', 'giao hàng']","[('(màu sắc),', 'NEG'), ('<IA>', 'POS'), ('giao hàng', 'NEG')]","[('(màu sắc),', 'không giống so với hình'), ('<IA>', 'tạm được,'), ('giao hàng', 'quá lâu')]","[('(màu sắc),', 'không giống so với hình', 'NEG'), ('<IA>', 'tạm được,', 'POS'), ('giao hàng', 'quá lâu', 'NEG')]"
"Chất liệu, đường may chắc, bền, đẹp. Nhưng chọn nhầm size nhỏ. Nên phải mua cái khác.","['Chất liệu,', 'đường may']","[('Chất liệu,', 'POS'), ('đường may', 'POS')]","[('Chất liệu,', 'chắc, bền, đẹp.'), ('đường may', 'chắc, bền, đẹp.')]","[('Chất liệu,', 'chắc, bền, đẹp.', 'POS'), ('đường may', 'chắc, bền, đẹp.', 'POS')]"
balo rất đẹp con mình rất thích cảm ơn tiki ........,"['balo', '<IA>']","[('balo', 'POS'), ('<IA>', 'POS')]","[('balo', 'rất đẹp'), ('<IA>', 'rất thích')]","[('balo', 'rất đẹp', 'POS'), ('<IA>', 'rất thích', 'POS')]"
Mình vừa nhận được sản phẩm vào ngày hôm qua. Mình vừa thử chưa kịp dùng thì sản phẩm bị như thế này. Mình rất không hài lòng với một vài sản phẩm mua trên tiki dạo gần đây. Sản phẩm không được như phần giới thiệu.,"['phẩm mua trên tiki', 'Sản phẩm']","[('phẩm mua trên tiki', 'NEG'), ('Sản phẩm', 'NEG')]","[('phẩm mua trên tiki', 'rất không hài lòng'), ('Sản phẩm', 'không được như phần giới thiệu.')]","[('phẩm mua trên tiki', 'rất không hài lòng', 'NEG'), ('Sản phẩm', 'không được như phần giới thiệu.', 'NEG')]"
Chat luọng nhu mong đợi. Hop ve sinh khi su dung nang bàn ngồi của bồn cầu,"['Chat luọng', 'su dung']","[('Chat luọng', 'POS'), ('su dung', 'POS')]","[('Chat luọng', 'nhu mong đợi.'), ('su dung', 'Hop ve sinh')]","[('Chat luọng', 'nhu mong đợi.', 'POS'), ('su dung', 'Hop ve sinh', 'POS')]"
Chat luọng nhu mong đợi. Hop ve sinh khi su dung nang bàn ngồi của bồn cầu,"['Chat luọng', 'su dung']","[('Chat luọng', 'POS'), ('su dung', 'POS')]","[('Chat luọng', 'nhu mong đợi.'), ('su dung', 'Hop ve sinh')]","[('Chat luọng', 'nhu mong đợi.', 'POS'), ('su dung', 'Hop ve sinh', 'POS')]"
"Mình cân bột để làm bánh. Khoảng cách giữa các lần cân ngắn nhưng máy nhảy số tùm lum, ko chính xác. Mỗi lần cân là phải tắt đi rồi mở lên lại rất mất công thì nó mới đúng được","['máy', 'cân']","[('máy', 'NEG'), ('cân', 'NEG')]","[('máy', 'nhảy số tùm lum, ko chính xác.'), ('cân', 'phải tắt đi rồi mở lên lại rất mất công')]","[('máy', 'nhảy số tùm lum, ko chính xác.', 'NEG'), ('cân', 'phải tắt đi rồi mở lên lại rất mất công', 'NEG')]"
"Cảm ơn Tiky , tôi rất thích cái can này , nhỏ gọn , dễ sử dụng , vừa đặt hàng hòm trước , hòm sau đã nhận  được . Người chuyển hàng rất than thiện","['cái can này', '<IA>', 'sử dụng', '<IA>', 'Người chuyển hàng']","[('cái can này', 'POS'), ('<IA>', 'POS'), ('sử dụng', 'POS'), ('<IA>', 'POS'), ('Người chuyển hàng', 'POS')]","[('cái can này', 'rất thích'), ('<IA>', 'nhỏ gọn'), ('sử dụng', 'dễ'), ('<IA>', 'vừa đặt hàng hòm trước , hòm sau đã nhận được'), ('Người chuyển hàng', 'rất than thiện')]","[('cái can này', 'rất thích', 'POS'), ('<IA>', 'nhỏ gọn', 'POS'), ('sử dụng', 'dễ', 'POS'), ('<IA>', 'vừa đặt hàng hòm trước , hòm sau đã nhận được', 'POS'), ('Người chuyển hàng', 'rất than thiện', 'POS')]"
"Đã sử dụng, rất hài lòng, đóng gói cẩn thận, thích ở chỗ có thể dùng ở 3 đơn vị đo lường","['sử dụng,', 'đóng gói', 'dùng ở 3 đơn vị đo lường']","[('sử dụng,', 'POS'), ('đóng gói', 'POS'), ('dùng ở 3 đơn vị đo lường', 'POS')]","[('sử dụng,', 'rất hài lòng,'), ('đóng gói', 'cẩn thận,'), ('dùng ở 3 đơn vị đo lường', 'thích')]","[('sử dụng,', 'rất hài lòng,', 'POS'), ('đóng gói', 'cẩn thận,', 'POS'), ('dùng ở 3 đơn vị đo lường', 'thích', 'POS')]"
"Tiki giao hàng nhanh, đonhs gói cẩn thận. Cân xài được, độ chính xác thì chưa biết sao","['giao hàng', 'đonhs gói', 'xài', 'độ chính xác']","[('giao hàng', 'POS'), ('đonhs gói', 'POS'), ('xài', 'POS'), ('độ chính xác', 'NEU')]","[('giao hàng', 'nhanh,'), ('đonhs gói', 'cẩn thận.'), ('xài', 'được,'), ('độ chính xác', 'chưa biết sao')]","[('giao hàng', 'nhanh,', 'POS'), ('đonhs gói', 'cẩn thận.', 'POS'), ('xài', 'được,', 'POS'), ('độ chính xác', 'chưa biết sao', 'NEU')]"
đóng gói rất cẩn thận. lần sau lại ủng hộ shop. cảm ơn,['đóng gói'],"[('đóng gói', 'POS')]","[('đóng gói', 'rất cẩn thận.')]","[('đóng gói', 'rất cẩn thận.', 'POS')]"
"Mùi xả nhiều hơn mùi chanh nên hơi gắt, nói chung cũng ok",['Mùi xả'],"[('Mùi xả', 'NEG')]","[('Mùi xả', 'hơi gắt,')]","[('Mùi xả', 'hơi gắt,', 'NEG')]"
"Dầu thơm dễ chịu, bay hơi nhanh, giao hàng dễ thương.","['Dầu thơm', 'bay hơi', 'giao hàng']","[('Dầu thơm', 'POS'), ('bay hơi', 'NEG'), ('giao hàng', 'POS')]","[('Dầu thơm', 'dễ chịu,'), ('bay hơi', 'nhanh,'), ('giao hàng', 'dễ thương.')]","[('Dầu thơm', 'dễ chịu,', 'POS'), ('bay hơi', 'nhanh,', 'NEG'), ('giao hàng', 'dễ thương.', 'POS')]"
Mùi hương dễ chịu thích hợp cho những ng bị viêm xoang thích mùi sả chanh treo trong phòng ngủ hoặc phòng tắm cũng rất thích hợp,"['Mùi hương', 'Mùi hương']","[('Mùi hương', 'POS'), ('Mùi hương', 'POS')]","[('Mùi hương', 'dễ chịu thích hợp'), ('Mùi hương', 'rất thích hợp')]","[('Mùi hương', 'dễ chịu thích hợp', 'POS'), ('Mùi hương', 'rất thích hợp', 'POS')]"
"Mùi thơm dễ chiệu, đóng gói cẩn thận, ghi mẫu rõ ràng, giao hàng nhanh ❤️❤️❤️😁😁😁","['Mùi', 'đóng gói', 'mẫu', 'giao hàng']","[('Mùi', 'POS'), ('đóng gói', 'POS'), ('mẫu', 'POS'), ('giao hàng', 'POS')]","[('Mùi', 'thơm dễ chiệu,'), ('đóng gói', 'cẩn thận,'), ('mẫu', 'rõ ràng,'), ('giao hàng', 'nhanh')]","[('Mùi', 'thơm dễ chiệu,', 'POS'), ('đóng gói', 'cẩn thận,', 'POS'), ('mẫu', 'rõ ràng,', 'POS'), ('giao hàng', 'nhanh', 'POS')]"
"Sản phầm nhận về giống với hình chụp, nhìn đẹp. Mùi thơm dễ chịu","['Sản phầm', 'Sản phầm', 'Mùi']","[('Sản phầm', 'POS'), ('Sản phầm', 'POS'), ('Mùi', 'POS')]","[('Sản phầm', 'giống với hình chụp,'), ('Sản phầm', 'đẹp.'), ('Mùi', 'thơm dễ chịu')]","[('Sản phầm', 'giống với hình chụp,', 'POS'), ('Sản phầm', 'đẹp.', 'POS'), ('Mùi', 'thơm dễ chịu', 'POS')]"
"Trang nhã, nhưng phải mở nắp nhựa trắng nút ra phải ko shop?",[],[],[],[]
"hàng chất lượng, giao hàng sớm hơn dự kiến, mùi của tinh dầu rất thơm và dễ chịu","['hàng', 'giao hàng', 'mùi của tinh dầu']","[('hàng', 'POS'), ('giao hàng', 'POS'), ('mùi của tinh dầu', 'POS')]","[('hàng', 'chất lượng,'), ('giao hàng', 'sớm hơn dự kiến,'), ('mùi của tinh dầu', 'rất thơm và dễ chịu')]","[('hàng', 'chất lượng,', 'POS'), ('giao hàng', 'sớm hơn dự kiến,', 'POS'), ('mùi của tinh dầu', 'rất thơm và dễ chịu', 'POS')]"
"tốt, đúng như quảng cáo. giao hàng nhanh, giá hợp lý","['giao hàng', 'giá']","[('giao hàng', 'POS'), ('giá', 'POS')]","[('giao hàng', 'nhanh,'), ('giá', 'hợp lý')]","[('giao hàng', 'nhanh,', 'POS'), ('giá', 'hợp lý', 'POS')]"
Tinh dầu Sả Chanh treo xe ô tô rất đáng mua. Mui thoang thoảng và dễ chịu,"['Tinh dầu Sả Chanh treo xe ô tô', 'Mui']","[('Tinh dầu Sả Chanh treo xe ô tô', 'POS'), ('Mui', 'POS')]","[('Tinh dầu Sả Chanh treo xe ô tô', 'rất đáng mua.'), ('Mui', 'thoang thoảng và dễ chịu')]","[('Tinh dầu Sả Chanh treo xe ô tô', 'rất đáng mua.', 'POS'), ('Mui', 'thoang thoảng và dễ chịu', 'POS')]"
đóng gói rất cẩn thận .lần sau lại ủng hộ shop. cảm ơn,['đóng gói'],"[('đóng gói', 'POS')]","[('đóng gói', 'rất cẩn thận')]","[('đóng gói', 'rất cẩn thận', 'POS')]"
"Mùi xả nhiều hơn mùi chanh nên hơi gắt, nói chung cũng ok",['Mùi xả'],"[('Mùi xả', 'NEG')]","[('Mùi xả', 'hơi gắt,')]","[('Mùi xả', 'hơi gắt,', 'NEG')]"
"Dầu thơm dễ chịu, bay hơi nhanh, giao hàng dễ thương.","['Dầu thơm', 'bay hơi', 'giao hàng']","[('Dầu thơm', 'POS'), ('bay hơi', 'NEG'), ('giao hàng', 'POS')]","[('Dầu thơm', 'dễ chịu,'), ('bay hơi', 'nhanh,'), ('giao hàng', 'dễ thương.')]","[('Dầu thơm', 'dễ chịu,', 'POS'), ('bay hơi', 'nhanh,', 'NEG'), ('giao hàng', 'dễ thương.', 'POS')]"
Mùi hương dễ chịu thích hợp cho những ng bị viêm xoang thích mùi sả chanh treo trong phòng ngủ hoặc phòng tắm cũng rất thích hợp,"['Mùi hương', 'Mùi hương']","[('Mùi hương', 'POS'), ('Mùi hương', 'POS')]","[('Mùi hương', 'dễ chịu thích hợp'), ('Mùi hương', 'rất thích hợp')]","[('Mùi hương', 'dễ chịu thích hợp', 'POS'), ('Mùi hương', 'rất thích hợp', 'POS')]"
"Mùi thơm dễ chiệu, đóng gói cẩn thận, ghi mẫu rõ ràng, giao hàng nhanh ❤️❤️❤️😁😁😁","['Mùi', 'đóng gói', 'mẫu', 'giao hàng']","[('Mùi', 'POS'), ('đóng gói', 'POS'), ('mẫu', 'POS'), ('giao hàng', 'POS')]","[('Mùi', 'thơm dễ chiệu,'), ('đóng gói', 'cẩn thận,'), ('mẫu', 'rõ ràng,'), ('giao hàng', 'nhanh')]","[('Mùi', 'thơm dễ chiệu,', 'POS'), ('đóng gói', 'cẩn thận,', 'POS'), ('mẫu', 'rõ ràng,', 'POS'), ('giao hàng', 'nhanh', 'POS')]"
"Sản phầm nhận về giống với hình chụp, nhìn đẹp. Mùi thơm dễ chịu","['Sản phầm', 'Sản phầm', 'Mùi']","[('Sản phầm', 'POS'), ('Sản phầm', 'POS'), ('Mùi', 'POS')]","[('Sản phầm', 'giống với hình chụp,'), ('Sản phầm', 'đẹp.'), ('Mùi', 'thơm dễ chịu')]","[('Sản phầm', 'giống với hình chụp,', 'POS'), ('Sản phầm', 'đẹp.', 'POS'), ('Mùi', 'thơm dễ chịu', 'POS')]"
"Trang nhã, nhưng phải mở nắp nhựa trắng nút ra phải ko shop?",[],[],[],[]
"hàng chất lượng, giao hàng sớm hơn dự kiến, mùi của tinh dầu rất thơm và dễ chịu","['hàng', 'giao hàng', 'mùi của tinh dầu']","[('hàng', 'POS'), ('giao hàng', 'POS'), ('mùi của tinh dầu', 'POS')]","[('hàng', 'chất lượng,'), ('giao hàng', 'sớm hơn dự kiến,'), ('mùi của tinh dầu', 'rất thơm và dễ chịu')]","[('hàng', 'chất lượng,', 'POS'), ('giao hàng', 'sớm hơn dự kiến,', 'POS'), ('mùi của tinh dầu', 'rất thơm và dễ chịu', 'POS')]"
"tốt, đúng như quảng cáo. giao hàng nhanh, giá hợp lý","['giao hàng', 'giá']","[('giao hàng', 'POS'), ('giá', 'POS')]","[('giao hàng', 'nhanh,'), ('giá', 'hợp lý')]","[('giao hàng', 'nhanh,', 'POS'), ('giá', 'hợp lý', 'POS')]"
Tinh dầu Sả Chanh treo xe ô tô rất đáng mua. Mui thoang thoảng và dễ chịu,"['Tinh dầu Sả Chanh treo xe ô tô', 'Mui']","[('Tinh dầu Sả Chanh treo xe ô tô', 'POS'), ('Mui', 'POS')]","[('Tinh dầu Sả Chanh treo xe ô tô', 'rất đáng mua.'), ('Mui', 'thoang thoảng và dễ chịu')]","[('Tinh dầu Sả Chanh treo xe ô tô', 'rất đáng mua.', 'POS'), ('Mui', 'thoang thoảng và dễ chịu', 'POS')]"
đóng gói rất cẩn thận. lần sau lại ủng hộ shop. cảm ơn,['đóng gói'],"[('đóng gói', 'POS')]","[('đóng gói', 'rất cẩn thận.')]","[('đóng gói', 'rất cẩn thận.', 'POS')]"
"Mùi xả nhiều hơn mùi chanh nên hơi gắt, nói chung cũng ok",['Mùi xả'],"[('Mùi xả', 'NEG')]","[('Mùi xả', 'hơi gắt,')]","[('Mùi xả', 'hơi gắt,', 'NEG')]"
"Dầu thơm dễ chịu, bay hơi nhanh, giao hàng dễ thương.","['Dầu thơm', 'bay hơi', 'giao hàng']","[('Dầu thơm', 'POS'), ('bay hơi', 'NEG'), ('giao hàng', 'POS')]","[('Dầu thơm', 'dễ chịu,'), ('bay hơi', 'nhanh,'), ('giao hàng', 'dễ thương.')]","[('Dầu thơm', 'dễ chịu,', 'POS'), ('bay hơi', 'nhanh,', 'NEG'), ('giao hàng', 'dễ thương.', 'POS')]"
Mùi hương dễ chịu thích hợp cho những ng bị viêm xoang thích mùi sả chanh treo trong phòng ngủ hoặc phòng tắm cũng rất thích hợp,"['Mùi hương', 'Mùi hương']","[('Mùi hương', 'POS'), ('Mùi hương', 'POS')]","[('Mùi hương', 'dễ chịu thích hợp'), ('Mùi hương', 'rất thích hợp')]","[('Mùi hương', 'dễ chịu thích hợp', 'POS'), ('Mùi hương', 'rất thích hợp', 'POS')]"
"Mùi thơm dễ chiệu, đóng gói cẩn thận, ghi mẫu rõ ràng, giao hàng nhanh ❤️❤️❤️😁😁😁","['Mùi', 'đóng gói', 'mẫu', 'giao hàng']","[('Mùi', 'POS'), ('đóng gói', 'POS'), ('mẫu', 'POS'), ('giao hàng', 'POS')]","[('Mùi', 'thơm dễ chiệu,'), ('đóng gói', 'cẩn thận,'), ('mẫu', 'rõ ràng,'), ('giao hàng', 'nhanh')]","[('Mùi', 'thơm dễ chiệu,', 'POS'), ('đóng gói', 'cẩn thận,', 'POS'), ('mẫu', 'rõ ràng,', 'POS'), ('giao hàng', 'nhanh', 'POS')]"
"Sản phầm nhận về giống với hình chụp, nhìn đẹp. Mùi thơm dễ chịu","['Sản phầm', 'Sản phầm', 'Mùi']","[('Sản phầm', 'POS'), ('Sản phầm', 'POS'), ('Mùi', 'POS')]","[('Sản phầm', 'giống với hình chụp,'), ('Sản phầm', 'đẹp.'), ('Mùi', 'thơm dễ chịu')]","[('Sản phầm', 'giống với hình chụp,', 'POS'), ('Sản phầm', 'đẹp.', 'POS'), ('Mùi', 'thơm dễ chịu', 'POS')]"
"Trang nhã, nhưng phải mở nắp nhựa trắng nút ra phải ko shop?",[],[],[],[]
"hàng chất lượng, giao hàng sớm hơn dự kiến, mùi của tinh dầu rất thơm và dễ chịu","['hàng', 'giao hàng', 'mùi của tinh dầu']","[('hàng', 'POS'), ('giao hàng', 'POS'), ('mùi của tinh dầu', 'POS')]","[('hàng', 'chất lượng,'), ('giao hàng', 'sớm hơn dự kiến,'), ('mùi của tinh dầu', 'rất thơm và dễ chịu')]","[('hàng', 'chất lượng,', 'POS'), ('giao hàng', 'sớm hơn dự kiến,', 'POS'), ('mùi của tinh dầu', 'rất thơm và dễ chịu', 'POS')]"
"tốt, đúng như quảng cáo. giao hàng nhanh, giá hợp lý","['giao hàng', 'giá']","[('giao hàng', 'POS'), ('giá', 'POS')]","[('giao hàng', 'nhanh,'), ('giá', 'hợp lý')]","[('giao hàng', 'nhanh,', 'POS'), ('giá', 'hợp lý', 'POS')]"
Tinh dầu Sả Chanh treo xe ô tô rất đáng mua. Mui thoang thoảng và dễ chịu,"['Tinh dầu Sả Chanh treo xe ô tô', 'Mui']","[('Tinh dầu Sả Chanh treo xe ô tô', 'POS'), ('Mui', 'POS')]","[('Tinh dầu Sả Chanh treo xe ô tô', 'rất đáng mua.'), ('Mui', 'thoang thoảng và dễ chịu')]","[('Tinh dầu Sả Chanh treo xe ô tô', 'rất đáng mua.', 'POS'), ('Mui', 'thoang thoảng và dễ chịu', 'POS')]"
đóng gói rất cẩn thận. lần sau lại ủng hộ shop. cảm ơn,['đóng gói'],"[('đóng gói', 'POS')]","[('đóng gói', 'rất cẩn thận.')]","[('đóng gói', 'rất cẩn thận.', 'POS')]"
"Mùi xả nhiều hơn mùi chanh nên hơi gắt, nói chung cũng ok",['Mùi xả'],"[('Mùi xả', 'NEG')]","[('Mùi xả', 'hơi gắt,')]","[('Mùi xả', 'hơi gắt,', 'NEG')]"
"Dầu thơm dễ chịu, bay hơi nhanh, giao hàng dễ thương.","['Dầu thơm', 'bay hơi', 'giao hàng']","[('Dầu thơm', 'POS'), ('bay hơi', 'NEG'), ('giao hàng', 'POS')]","[('Dầu thơm', 'dễ chịu,'), ('bay hơi', 'nhanh,'), ('giao hàng', 'dễ thương.')]","[('Dầu thơm', 'dễ chịu,', 'POS'), ('bay hơi', 'nhanh,', 'NEG'), ('giao hàng', 'dễ thương.', 'POS')]"
Hàng rất tốt. Thanks shop. Lần sau sẽ ủng hộ........,['Hàng'],"[('Hàng', 'POS')]","[('Hàng', 'rất tốt.')]","[('Hàng', 'rất tốt.', 'POS')]"
ko mùi gì cả.. chán shop..,"['mùi', 'shop..']","[('mùi', 'NEG'), ('shop..', 'NEG')]","[('mùi', 'ko mùi gì cả..'), ('shop..', 'chán')]","[('mùi', 'ko mùi gì cả..', 'NEG'), ('shop..', 'chán', 'NEG')]"
Chưa hài lòng lắm vì các lỗ trên thắt lưng không phù hợp với người Việt. Mình phải tự đục thêm 3 lỗ.,['lỗ trên thắt lưng'],"[('lỗ trên thắt lưng', 'NEG')]","[('lỗ trên thắt lưng', 'không phù hợp')]","[('lỗ trên thắt lưng', 'không phù hợp', 'NEG')]"
sản phẩm rất tốt mình sẽ giới thiệu với bè mua và sẽ ủng hộ tiki trang mạng  bán hàng uy tín chất lượng,['sản phẩm'],"[('sản phẩm', 'POS')]","[('sản phẩm', 'rất tốt')]","[('sản phẩm', 'rất tốt', 'POS')]"
sp đúng mô tả. chưa dùng thử nhưng thấy ok. dây hơi dài nên phải cắt bớt,"['sp', 'sp', 'dây']","[('sp', 'POS'), ('sp', 'POS'), ('dây', 'NEG')]","[('sp', 'đúng mô tả.'), ('sp', 'ok.'), ('dây', 'hơi dài')]","[('sp', 'đúng mô tả.', 'POS'), ('sp', 'ok.', 'POS'), ('dây', 'hơi dài', 'NEG')]"
giao hàng hơi chậm nhưng sản phẩm tuyệt vời.......,"['giao hàng', 'sản phẩm']","[('giao hàng', 'NEG'), ('sản phẩm', 'POS')]","[('giao hàng', 'hơi chậm'), ('sản phẩm', 'tuyệt vời.......')]","[('giao hàng', 'hơi chậm', 'NEG'), ('sản phẩm', 'tuyệt vời.......', 'POS')]"
"Sản phầm y hình, tiki giao hàng nhanh, đóng gói cẩn thận và anh shipper thân thiện ^^","['Sản phầm', 'giao hàng', 'đóng gói', 'anh shipper']","[('Sản phầm', 'POS'), ('giao hàng', 'POS'), ('đóng gói', 'POS'), ('anh shipper', 'POS')]","[('Sản phầm', 'y hình,'), ('giao hàng', 'nhanh,'), ('đóng gói', 'cẩn thận'), ('anh shipper', 'thân thiện')]","[('Sản phầm', 'y hình,', 'POS'), ('giao hàng', 'nhanh,', 'POS'), ('đóng gói', 'cẩn thận', 'POS'), ('anh shipper', 'thân thiện', 'POS')]"
"hàng giống như hình, đáng tiền mua. giá vừa túi tiền, đi chơi đi học đều được","['hàng', 'tiền', 'giá', 'đi chơi đi học']","[('hàng', 'POS'), ('tiền', 'POS'), ('giá', 'POS'), ('đi chơi đi học', 'POS')]","[('hàng', 'giống như hình,'), ('tiền', 'đáng'), ('giá', 'vừa túi tiền,'), ('đi chơi đi học', 'được')]","[('hàng', 'giống như hình,', 'POS'), ('tiền', 'đáng', 'POS'), ('giá', 'vừa túi tiền,', 'POS'), ('đi chơi đi học', 'được', 'POS')]"
Sản phẩm đúng với ảnh. Giao hàng nhanh. Nói chung thích hợp dùng mang đi học,"['Sản phẩm', 'Giao hàng', 'dùng mang đi học']","[('Sản phẩm', 'POS'), ('Giao hàng', 'POS'), ('dùng mang đi học', 'POS')]","[('Sản phẩm', 'đúng với ảnh.'), ('Giao hàng', 'nhanh.'), ('dùng mang đi học', 'thích hợp')]","[('Sản phẩm', 'đúng với ảnh.', 'POS'), ('Giao hàng', 'nhanh.', 'POS'), ('dùng mang đi học', 'thích hợp', 'POS')]"
"Đẹp ,đường may chắc chắn không có gì để chê Tuy nhiên ship hơi lâu","['<IA>', ',đường may', '<IA>', 'ship']","[('<IA>', 'POS'), (',đường may', 'POS'), ('<IA>', 'POS'), ('ship', 'NEG')]","[('<IA>', 'Đẹp'), (',đường may', 'chắc chắn'), ('<IA>', 'không có gì để chê'), ('ship', 'hơi lâu')]","[('<IA>', 'Đẹp', 'POS'), (',đường may', 'chắc chắn', 'POS'), ('<IA>', 'không có gì để chê', 'POS'), ('ship', 'hơi lâu', 'NEG')]"
"Mình nhận được hàng rồi, vừa giao nhanh mà hàng rất oki luôn shop. Mình ưng lắm ạ. Chúc shop buôn may bán đắt nha","['giao', 'hàng', '<IA>']","[('giao', 'POS'), ('hàng', 'POS'), ('<IA>', 'POS')]","[('giao', 'nhanh'), ('hàng', 'rất oki luôn'), ('<IA>', 'ưng lắm')]","[('giao', 'nhanh', 'POS'), ('hàng', 'rất oki luôn', 'POS'), ('<IA>', 'ưng lắm', 'POS')]"
Mình rất hài lòng về mẫu này. sản phẩm rất đẹp và chắc chắn. Shop phục vụ nhiệt tình và giao hàng rất nhanh,"['mẫu', 'sản phẩm', '<IA>', 'Shop phục vụ', 'giao hàng']","[('mẫu', 'POS'), ('sản phẩm', 'POS'), ('<IA>', 'POS'), ('Shop phục vụ', 'POS'), ('giao hàng', 'POS')]","[('mẫu', 'rất hài lòng'), ('sản phẩm', 'rất đẹp'), ('<IA>', 'chắc chắn.'), ('Shop phục vụ', 'nhiệt tình'), ('giao hàng', 'rất nhanh')]","[('mẫu', 'rất hài lòng', 'POS'), ('sản phẩm', 'rất đẹp', 'POS'), ('<IA>', 'chắc chắn.', 'POS'), ('Shop phục vụ', 'nhiệt tình', 'POS'), ('giao hàng', 'rất nhanh', 'POS')]"
Sản phẩm rất tốt tôi rất hài lòng với sản phẩm Đặc biệt là giao hàng rất nhanh,"['Sản phẩm', 'sản phẩm', 'giao hàng']","[('Sản phẩm', 'POS'), ('sản phẩm', 'POS'), ('giao hàng', 'POS')]","[('Sản phẩm', 'rất tốt'), ('sản phẩm', 'rất hài lòng'), ('giao hàng', 'rất nhanh')]","[('Sản phẩm', 'rất tốt', 'POS'), ('sản phẩm', 'rất hài lòng', 'POS'), ('giao hàng', 'rất nhanh', 'POS')]"
"Sản phẩm đẹp, giá rẻ, hôm nay nhận 1 cái, quyết định đặt mua 2 cái nữa :)","['Sản phẩm', 'giá']","[('Sản phẩm', 'POS'), ('giá', 'POS')]","[('Sản phẩm', 'đẹp,'), ('giá', 'rẻ,')]","[('Sản phẩm', 'đẹp,', 'POS'), ('giá', 'rẻ,', 'POS')]"
"chủ shop giao hàng nhanh, mẫu mã mặt hàng đẹp, chất lượng khá tốt","['giao hàng', 'mẫu mã mặt hàng', 'chất lượng']","[('giao hàng', 'POS'), ('mẫu mã mặt hàng', 'POS'), ('chất lượng', 'POS')]","[('giao hàng', 'nhanh,'), ('mẫu mã mặt hàng', 'đẹp,'), ('chất lượng', 'khá tốt')]","[('giao hàng', 'nhanh,', 'POS'), ('mẫu mã mặt hàng', 'đẹp,', 'POS'), ('chất lượng', 'khá tốt', 'POS')]"
hàng đẹp chất lượng thì tạm ổn .tốt trong tầm giá. giao hàng nhanh,"['hàng', 'chất lượng', 'giá.', 'giao hàng']","[('hàng', 'POS'), ('chất lượng', 'POS'), ('giá.', 'POS'), ('giao hàng', 'POS')]","[('hàng', 'đẹp'), ('chất lượng', 'tạm ổn'), ('giá.', '.tốt'), ('giao hàng', 'nhanh')]","[('hàng', 'đẹp', 'POS'), ('chất lượng', 'tạm ổn', 'POS'), ('giá.', '.tốt', 'POS'), ('giao hàng', 'nhanh', 'POS')]"
"Tôi đã dùng được 1 tuần rồi và khẳng định rằng là rất "" Khá Bảnh! """,['dùng'],"[('dùng', 'POS')]","[('dùng', 'rất "" Khá Bảnh! ""')]","[('dùng', 'rất "" Khá Bảnh! ""', 'POS')]"
"có mùi hắc, tẩy không sạch sâu lắm, đóng gói tệ quá","['mùi', 'tẩy', 'đóng gói']","[('mùi', 'NEG'), ('tẩy', 'NEG'), ('đóng gói', 'NEG')]","[('mùi', 'hắc,'), ('tẩy', 'không sạch sâu lắm,'), ('đóng gói', 'tệ quá')]","[('mùi', 'hắc,', 'NEG'), ('tẩy', 'không sạch sâu lắm,', 'NEG'), ('đóng gói', 'tệ quá', 'NEG')]"
"mùi của bột cám gạo thì khỏi phải nói 😋😋🤭 thơm cực muốn ăn luôn á, không thấy rõ công dụng nhưng khi đắp nạ mùi cám gạo cũng làm cho tâm trạng mình thoải mái hơn vs khi đắp xong da lại rất ẩm, nhưng có điều mấy con kiến nó cũng ăn này hay sao á nói chung cũng okela 🤗","['mùi', 'công dụng', 'đắp nạ', 'mùi cám gạo', 'đắp', '<IA>']","[('mùi', 'POS'), ('công dụng', 'NEG'), ('đắp nạ', 'POS'), ('mùi cám gạo', 'POS'), ('đắp', 'POS'), ('<IA>', 'POS')]","[('mùi', 'thơm cực'), ('công dụng', 'không thấy rõ'), ('đắp nạ', 'làm cho tâm trạng mình thoải mái hơn'), ('mùi cám gạo', 'làm cho tâm trạng mình thoải mái hơn'), ('đắp', 'da lại rất ẩm,'), ('<IA>', 'cũng okela')]","[('mùi', 'thơm cực', 'POS'), ('công dụng', 'không thấy rõ', 'NEG'), ('đắp nạ', 'làm cho tâm trạng mình thoải mái hơn', 'POS'), ('mùi cám gạo', 'làm cho tâm trạng mình thoải mái hơn', 'POS'), ('đắp', 'da lại rất ẩm,', 'POS'), ('<IA>', 'cũng okela', 'POS')]"
