text,label
nam rat em min va thoai mai toi rat thich san pham nay,"nam rat em min va thoai mai toi rat thich san pham nay####[([0], [1, 2, 3], 'POS'), ([0], [5, 6], 'POS'), ([10, 11, 12], [8, 9], 'POS')]"
Giá cả hop lí. Rất hài lòng. Cam on shop.,"Giá cả hop lí. Rất hài lòng. Cam on shop.####[([0, 1], [2, 3], 'POS'), ([], [4, 5, 6], 'POS'), ([9], [7, 8], 'POS')]"
Cung ok lam giong nhu hinh va nhu mong doi. Shop dong goi tot .,"Cung ok lam giong nhu hinh va nhu mong doi. Shop dong goi tot .####[([], [1], 'POS'), ([], [3, 4, 5], 'POS'), ([], [7, 8, 9], 'POS'), ([11, 12], [13], 'POS')]"
Rất thích em nam k bi ngua k xot k bi do long k nong,"Rất thích em nam k bi ngua k xot k bi do long k nong####[([], [0, 1], 'POS'), ([3], [4, 5, 6, 7, 8], 'POS'), ([], [9, 10, 11, 12], 'POS'), ([], [13, 14], 'POS')]"
sp tot giong hinh .minh dat them cai nua. ung ho shop,"sp tot giong hinh  .minh dat them cai nua. ung ho shop####[([0], [1], 'POS'), ([], [2, 3], 'POS'), ([], [5, 6, 7, 8], 'POS'), ([11], [9, 10], 'POS')]"
giao đúng mẫu. nhưng có mấy chỗ chỉ may bị lỗi không biết sau có bung dần ra không.,"giao đúng mẫu. nhưng có mấy chỗ chỉ may bị lỗi không biết sau có bung dần ra không.####[([0], [1, 2], 'POS'), ([7, 8], [9, 10], 'NEG'), ([], [15, 16, 17], 'NEG')]"
s.phẩm cũng tạm ổn. chỉ có đường may ko được chắc chắn. giặt bị bung ra khá nhiều. lông mềm mịn nằm êm. vậy là ok. khá hài lòng.,"s.phẩm cũng tạm ổn. chỉ có đường may ko được chắc chắn. giặt bị bung ra khá nhiều. lông mềm mịn nằm êm. vậy là ok. khá hài lòng.####[([0], [1, 2, 3], 'POS'), ([6, 7], [8, 9, 10, 11], 'NEG'), ([12], [13, 14, 15, 16, 17], 'NEG'), ([18], [19, 20], 'POS'), ([21], [22], 'POS'), ([], [25], 'POS'), ([], [26, 27, 28], 'POS')]"
"về giá cực kỳ hài lòng, nếu như sản phẩm đúng như mô tả, tôi sẽ nhận hàng khi xem đúng như giới thiệu sản phẩm nhé shop, thanks","về giá cực kỳ hài lòng, nếu như sản phẩm đúng như mô tả, tôi sẽ nhận hàng khi xem đúng như giới thiệu sản phẩm nhé shop, thanks####[([1], [2, 3, 4, 5], 'POS'), ([8, 9], [10, 11, 12, 13], 'NEU'), ([16, 17], [], 'NEU'), ([], [28], 'POS')]"
Thảm đẹp rất hài lòng Các bạn nên mua khi mùa đông về hoặc nằm phòng lạnh nhé,"Thảm đẹp rất hài lòng Các bạn nên mua khi mùa đông về hoặc nằm phòng lạnh nhé####[([0], [1], 'POS'), ([], [2, 3, 4], 'POS'), ([], [7, 8], 'POS')]"
"Rất hài lòng , kiti giao hàng nhanh mà tiền ship cũng rẻ nữa","Rất hài lòng , kiti giao hàng nhanh mà tiền ship cũng rẻ nữa####[([], [0, 1, 2], 'POS'), ([5, 6], [7], 'POS'), ([9, 10], [12], 'POS')]"
"Nhận xét sảm phẩm (sau 1 năm)- Vẫn bền và tốt - Hệ điều hành WebOS 3.5 dễ dàng sử dụng .- Loa to trầm ấm, nghe nhạc bolero rất hay. - Hình ảnh hiển thị sắc nét, trung thực, xem clip 4k rất đẹp. Nhận xét tiki trading giao hàng đóng gói cẩn thận.","Nhận xét sảm phẩm (sau 1 năm)- Vẫn bền và tốt - Hệ điều hành WebOS 3.5  dễ dàng sử dụng .- Loa to trầm ấm, nghe nhạc bolero rất hay. - Hình ảnh hiển thị sắc nét, trung thực, xem clip 4k rất đẹp. Nhận xét tiki trading giao hàng đóng gói cẩn thận.####[([], [8], 'POS'), ([], [10], 'POS'), ([19, 20], [17, 18], 'POS'), ([22], [23, 24, 25], 'POS'), ([26, 27, 28], [29, 30], 'POS'), ([32, 33], [34, 35, 36, 37, 38, 39], 'POS'), ([40, 41, 42], [43, 44], 'POS'), ([49, 50, 51, 52], [53, 54], 'POS')]"
Sau 10 tháng sử dụng Tv bị lỗi có sọc thẳng đứng trên màn hình. Tôi muốn biết là mình phải tự mang TV đến trung tâm bảo hành hay có nhân viên đến nhận sản phẩm?,"Sau 10 tháng sử dụng Tv bị lỗi có sọc thẳng đứng trên màn hình. Tôi muốn biết là mình phải tự mang TV đến trung tâm bảo hành hay có nhân viên đến nhận sản phẩm?####[([5], [6, 7, 8, 9, 10, 11, 12, 13, 14], 'NEG'), ([27, 28], [], 'NEU')]"
"Bố mẹ rất ưng, dễ dùng đối với người lớn, chỉ cần hướng dẫn sơ là biết điều khiển. Hình ảnh tốt, âm thanh mượt. Chưa có nhược điểm gì.","Bố mẹ rất ưng, dễ dùng đối với người lớn, chỉ cần hướng dẫn sơ là biết điều khiển. Hình ảnh tốt, âm thanh mượt. Chưa có nhược điểm gì.####[([], [2, 3], 'POS'), ([5], [4], 'POS'), ([17, 18], [10, 11, 12, 13, 14, 15, 16], 'POS'), ([19, 20], [21], 'POS'), ([22, 23], [24], 'POS'), ([], [25, 26, 27, 28, 29], 'POS')]"
"mình mua mấy cái tivi ở Tiki và cái này không ngoại lệ. Ưng ý, không có gì phải phàn nàn. TV 4k, hình ảnh sắc nét. Âm thanh hay. Giá ổn","mình mua mấy cái tivi ở Tiki và cái này không ngoại lệ. Ưng ý, không có gì phải phàn nàn. TV 4k, hình ảnh sắc nét. Âm thanh hay. Giá ổn####[([], [13, 14], 'POS'), ([], [15, 16, 17, 18, 19, 20], 'POS'), ([21], [22], 'POS'), ([23, 24], [25, 26], 'POS'), ([27, 28], [29], 'POS'), ([30], [31], 'POS')]"
"Tiivi coi rõ, Giao hàng nhanh và hỗ trợ lắp ráp treo tường nhiệt tình, hài lòng và sẽ ủng hộ Tiki tiếp ...","Tiivi coi rõ, Giao hàng nhanh và hỗ trợ lắp ráp treo tường nhiệt tình, hài lòng và sẽ ủng hộ Tiki tiếp ...####[([1], [2], 'POS'), ([3, 4], [5], 'POS'), ([7, 8, 9, 10, 11, 12], [13, 14], 'POS'), ([], [15, 16], 'POS')]"
Em không biết sản phẩm có bảo hàng bằng phiếu hay không? Nhưng lúc em mua không thấy giao phiếu bảo hành ạ?,"Em không biết sản phẩm có bảo hàng bằng phiếu hay không? Nhưng lúc em mua không thấy giao phiếu bảo hành ạ?####[([19, 20, 21], [16, 17, 18], 'NEG')]"
"Giao đúng giờ, chất lượng theo nhận xét ban đầu là tốt, hình ảnh nét, âm thanh ok","Giao đúng giờ, chất lượng theo nhận xét ban đầu là tốt, hình ảnh nét, âm thanh ok####[([0], [1, 2], 'POS'), ([3, 4], [11], 'POS'), ([12, 13], [14], 'POS'), ([15, 16], [17], 'POS')]"
"Tivi đẹp, mình gửi về quê cho người nhà, tiki giao rất nhanh, hài lòng","Tivi đẹp, mình gửi về quê cho người nhà, tiki giao rất nhanh, hài lòng####[([0], [1], 'POS'), ([9, 10], [11, 12], 'POS'), ([], [13, 14], 'POS')]"
"Tròn 1 năm mua tivi, tivi vẫn đang hoạt động tốt. hy vọng luôn bền bỉ theo thời gian","Tròn 1 năm mua tivi, tivi vẫn đang hoạt động tốt. hy vọng luôn bền bỉ theo thời gian####[([8, 9], [10], 'POS'), ([], [14, 15], 'POS')]"
"Hàng nhận đúng theo mô tả, dịch vụ tốt, nhanh ,chất lượng tivi dẹp ,tuyệt vời ,cám on shop","Hàng nhận đúng theo mô tả, dịch vụ tốt, nhanh ,chất lượng tivi dẹp ,tuyệt vời ,cám on shop####[([0], [2, 3, 4, 5], 'POS'), ([6, 7], [8, 9], 'POS'), ([11], [], 'POS'), ([12], [13, 14, 15], 'POS'), ([18], [16, 17], 'POS')]"
Giao hàng nhanh chóng - hài lòng với chất lượng hình ảnh :),"Giao hàng nhanh chóng - hài lòng với chất lượng hình ảnh :)####[([0, 1], [2, 3], 'POS'), ([8, 9, 10, 11], [5, 6], 'POS')]"
Sản phẩm tốt trong tầm giá. Mình luôn hài lòng với màn hình của LG,"Sản phẩm tốt trong tầm giá. Mình luôn hài lòng với màn hình của LG####[([0, 1], [2], 'POS')]"
Vẫn chưa nhận được email phiếu bảo hành tv. mong tiki xem lại,"Vẫn chưa nhận được email phiếu bảo hành tv. mong tiki xem lại####[([4, 5, 6, 7, 8], [0, 1, 2, 3], 'NEG')]"
"Giao hàng nhanh, bọc hàng cẩn thận. TV âm thanh, hình ảnh tốt.","Giao hàng nhanh, bọc hàng cẩn thận. TV âm thanh, hình ảnh tốt.####[([0, 1], [2], 'POS'), ([3, 4], [5, 6], 'POS'), ([7], [12], 'POS'), ([8, 9], [12], 'POS'), ([10, 11], [12], 'POS')]"
"tốt từ nhân viên gh đến chất lượng, cskh của tiki cũng rất ok. giá thì siêu rẻ so với các bên điện máy khác","tốt từ nhân viên gh đến chất lượng, cskh của tiki cũng rất ok. giá thì siêu rẻ so với các bên điện máy khác####[([2, 3, 4], [0], 'POS'), ([6, 7], [0], 'POS'), ([8, 9, 10], [12, 13], 'POS'), ([14], [16, 17], 'POS')]"
Mình muốn mua trả góp nhưng không biết phải thanh toán như thế nào? Tư vấn giúp mình!,"Mình muốn mua trả góp nhưng không biết phải thanh toán như thế nào? Tư vấn giúp mình!####[([14, 15], [], 'NEU')]"
có loại cấu hình như vậy nhưng 40inch ko shop. cái này 43inch Thì to quá ko vừa giá,"có loại cấu hình như vậy nhưng  40inch ko shop. cái  này  43inch Thì to quá  ko vừa giá####[([12], [14, 15], 'NEG'), ([18], [16, 17], 'NEG')]"
"Bị bất ngờ bởi độ ""to lớn"" cute phô mai que của em này 🤣 Đã vậy Tiki còn cho vào một cái hộp rất ư là ""vừa vặn nhìn cưng chịu hông nổi luôn á 😂","Bị bất ngờ bởi độ ""to lớn"" cute phô mai que của em này 🤣 Đã vậy Tiki còn cho vào một cái hộp rất ư là ""vừa vặn nhìn cưng chịu hông nổi luôn á 😂####[([4, 5, 6], [0, 1, 2], 'POS'), ([4, 5, 6], [7, 8, 9, 10], 'POS'), ([23], [24, 25, 26, 27, 28], 'POS'), ([], [29, 30, 31, 32, 33], 'POS')]"
"Sản phẩm thiết kế nhỏ gọn, xinh xắn đúm như hình, nk phần dán ko đc chắc lắm. Tuy nhiên vs 5k thì đấy là quá ổn. Lần sau sẽ tiếp tục ủng hộ","Sản phẩm thiết kế nhỏ gọn, xinh xắn đúm như hình, nk phần dán ko đc chắc lắm. Tuy nhiên vs 5k thì đấy là quá ổn. Lần sau sẽ tiếp tục ủng hộ####[([2, 3], [4, 5, 6, 7], 'POS'), ([], [8, 9, 10], 'POS'), ([12, 13], [14, 15, 16, 17], 'NEG'), ([21], [25, 26], 'POS'), ([], [29, 30, 31, 32, 33], 'POS')]"
"Sản phẩm đẹp, dễ thương..............................................................................................","Sản phẩm đẹp, dễ thương..............................................................................................####[([0, 1], [2, 3, 4], 'POS')]"
mua về lại bị đứt ra kiểu như bị dao cắt hay sao á còn lại cute hết nấc.,"mua về lại bị đứt ra kiểu như bị dao cắt hay sao á còn lại cute hết nấc.####[([], [3, 4, 5], 'NEG'), ([], [16, 17, 18], 'POS')]"
hiện tại mik ko cầm hàng nên ko chụp đcnh các bạn yên tâm là rất cute nha 😍😍😍,"hiện tại mik ko cầm hàng nên ko chụp đcnh các bạn yên tâm là rất cute nha 😍😍😍####[([], [15, 16], 'POS')]"
"Sản phẩm dễ thương, tiện lợi khi sử dụng, phù hợp với nv vp hoặc hssv","Sản phẩm dễ thương, tiện lợi khi sử dụng, phù hợp với nv vp hoặc hssv####[([0, 1], [2, 3], 'POS'), ([7, 8], [4, 5], 'POS'), ([], [9, 10, 11, 12, 13, 14, 15], 'POS')]"
"sản phẩm dễ thương, rất hài lòng, nhưng keo ko được dính cho lắm","sản phẩm dễ thương, rất hài lòng, nhưng keo ko được dính cho lắm####[([0, 1], [2, 3], 'POS'), ([], [4, 5, 6], 'POS'), ([8], [9, 10, 11, 12, 13], 'NEG')]"
ổn. vì nó cute nên mk mua thôi. hihi mà keo ko dính lắm.,"ổn. vì nó cute nên mk mua thôi. hihi  mà keo ko dính lắm.####[([], [0], 'POS'), ([2], [3], 'POS'), ([10], [11, 12, 13], 'NEG')]"
"Miếng dán này khá tiện, dán trực tiếp hay dán lên vỏ đt cũng oke. Dán rồi tháo ra vẫn còn dính tốt. Mà không biết dùng lâu dài rồi còn như vậy không. Ngăn thẻ hơi bé. Đựng được thẻ và 1 ít tiền lẻ. Có thẻ thích hợp cho ai hay đi ra ngoài ăn vặt","Miếng dán này khá tiện, dán trực tiếp hay dán lên vỏ đt cũng oke. Dán rồi tháo ra vẫn còn dính tốt. Mà không biết dùng lâu dài rồi còn như vậy không. Ngăn thẻ hơi bé. Đựng được thẻ và 1 ít tiền lẻ. Có thẻ thích hợp cho ai hay đi ra ngoài ăn vặt####[([0, 1], [3, 4], 'POS'), ([5, 6, 7], [14], 'POS'), ([9, 10, 11, 12], [14], 'POS'), ([15, 16, 17, 18], [21, 22], 'POS'), ([34, 35], [36, 37], 'NEG'), ([38], [39, 40, 41, 42, 43, 44, 45], 'POS')]"
"Hàng đúng như mô tả nhưng bị mẻ một ít ở mép, nhưng cũng không ảnh hưởng lắm, sử dụng qua thì cũng khá oke, Đút được 1 thẻ thôi, 2 thì chật quá! Giao hàng nhanh hơn dự kiến.","Hàng đúng như mô tả nhưng bị mẻ một ít ở mép, nhưng cũng không ảnh hưởng lắm, sử dụng qua thì cũng khá oke, Đút được 1 thẻ thôi, 2 thì chật quá! Giao hàng nhanh hơn dự kiến.####[([0], [1, 2, 3, 4], 'POS'), ([], [6, 7, 8, 9, 10, 11], 'NEG'), ([], [13, 14, 15, 16, 17], 'NEU'), ([18, 19], [23, 24], 'POS'), ([25], [30, 31, 32, 33], 'NEG'), ([34, 35], [36, 37, 38, 39], 'POS')]"
"Điện thoại bị trầy dán vào thấy đỡ xấu hơn hẳn :)) . Tiện dụng nhưng hơi nhỏ, bỏ được tiền không nhiều, nhưng tầm giá vậy thì không đòi hỏi thêm","Điện thoại bị trầy dán vào thấy đỡ xấu hơn hẳn :)) . Tiện dụng nhưng hơi nhỏ, bỏ được tiền không nhiều, nhưng tầm giá vậy thì không đòi hỏi thêm####[([4, 5], [6, 7, 8, 9, 10], 'POS'), ([], [13, 14], 'POS'), ([], [16, 17], 'NEG'), ([18, 19, 20], [21, 22], 'NEG'), ([24, 25], [28, 29, 30, 31], 'NEU')]"
"Đẹp, tiện dụng và với giá này thì không có gì để đòi hỏi thêm. Sử dụng cho các thẻ quẹt vân tay và thẻ nhân viên phù hợp","Đẹp, tiện dụng và với giá này thì không có gì để đòi hỏi thêm. Sử dụng cho các thẻ quẹt vân tay và thẻ nhân viên phù hợp####[([], [0], 'POS'), ([], [1, 2], 'POS'), ([5], [8, 9, 10, 11, 12, 13, 14], 'POS'), ([15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [27, 28], 'POS')]"
"Chất liệu da khá đẹp, đường chỉ may cẩn thận. Mới đầu nhét thẻ vào có vẻ hơi chật chắc do mới nên vậy.","Chất liệu da khá đẹp, đường chỉ may cẩn thận. Mới đầu nhét thẻ vào có vẻ hơi chật chắc do mới nên vậy.####[([0, 1, 2], [3, 4], 'POS'), ([5, 6], [7, 8, 9], 'POS'), ([12, 13, 14], [15, 16, 17, 18], 'NEG')]"
"Hàng xài ổn, để được từ 1-2 thẻ. Thuận tiện cho thẻ hay dùng nhất, vd như mở cửa ra vào hay thẻ gym.","Hàng xài ổn, để được từ 1-2 thẻ. Thuận tiện cho thẻ hay dùng nhất, vd như mở cửa ra vào hay thẻ gym.####[([1], [2], 'POS'), ([3], [4, 5, 6, 7], 'NEU'), ([], [8, 9], 'POS')]"
"Sản phẩm nhỏ, xinh, nhét được vừa khít 2 thẻ với vài tờ tiền.","Sản phẩm nhỏ, xinh, nhét được vừa khít 2 thẻ với vài tờ tiền.####[([0, 1], [2, 3], 'POS'), ([4], [5, 6, 7, 8, 9, 10, 11, 12, 13], 'POS')]"
"giao hàng nhanh, sản phẩm đúng như hình nhưng hơi nhỏ. Chỉ có thể đựng tối đa 2 đến 3 thẻ","giao hàng nhanh, sản phẩm đúng như hình nhưng hơi nhỏ. Chỉ có thể đựng tối đa 2 đến 3 thẻ####[([0, 1], [2], 'POS'), ([3, 4], [5, 6, 7], 'POS'), ([], [9, 10], 'NEG'), ([14], [15, 16, 17, 18, 19, 20], 'NEU')]"
ko giống trong hình chất lượng sản phẩm cũng ko được như mong đợi,"ko giống trong hình chất lượng sản phẩm cũng ko được như mong đợi####[([], [0, 1, 2, 3], 'NEG'), ([4, 5, 6, 7], [9, 10, 11, 12, 13], 'NEG')]"
"Sản phẩm không có 2 mẩu thép ở đầu, nhìn rất xấu, không phù hợp với giá tiền!","Sản phẩm không có 2 mẩu thép ở đầu, nhìn rất xấu, không phù hợp với giá tiền!####[([0, 1], [2, 3, 4, 5, 6, 7, 8], 'NEG'), ([], [9, 10, 11], 'NEG'), ([16, 17], [12, 13, 14], 'NEG')]"
"quá đắt so với kích thước và chất lượng được nhận ,giao đúng màu","quá đắt so với kích thước và chất lượng được nhận ,giao đúng màu####[([], [0, 1, 2, 3, 4, 5, 6, 7, 8], 'NEG'), ([], [11, 12, 13], 'POS')]"
Sản phẩm giống hình. Nhưng giao hàng thì hơi chậm.,"Sản phẩm giống hình. Nhưng giao hàng thì hơi chậm.####[([0, 1], [2, 3], 'POS'), ([5, 6], [8, 9], 'NEG')]"
Khá oki 🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸,"Khá oki 🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸####[([], [0, 1], 'POS')]"
"10 que gói lại 1 bọc nhỏ mà tiki gói hẳn 1 hộp giấy to, ngỡ ngàng đều rất oke :)))","10 que gói lại 1 bọc nhỏ mà tiki gói hẳn 1 hộp giấy to, ngỡ ngàng đều rất oke :)))####[([8], [9, 10, 11, 12, 13, 14], 'POS'), ([], [18, 19], 'POS')]"
"Que keo nến dính tốt. TIKI giao hàng nhanh, đóng gói cẩn thận. Tiếp tục ủng hộ TIKI.","Que keo nến dính tốt. TIKI giao hàng nhanh, đóng gói cẩn thận. Tiếp tục ủng hộ TIKI.####[([3], [4], 'POS'), ([5, 6, 7], [8], 'POS'), ([9, 10], [11, 12], 'POS')]"
"Túi quá mỏng, chỉ chứa được 1 chiếc điện thoại la không còn khoảng trống để thêm bất cứ thứ gì khác, có cảm giác rất mong manh và dễ rách. Không hài lòng so với giá tiền","Túi quá mỏng, chỉ chứa được 1 chiếc điện thoại la không còn khoảng trống để thêm bất cứ thứ gì khác, có cảm giác rất mong manh và dễ rách. Không hài lòng so với giá tiền####[([0], [1, 2], 'NEG'), ([4], [11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], 'NEG'), ([], [25, 26, 27], 'NEG'), ([], [29, 30], 'NEG'), ([36, 37], [31, 32, 33], 'NEG')]"
Hàng chuẩn đóng gói cẩn thận Kèm quà tặng đầy đủ !,"Hàng chuẩn đóng gói cẩn thận Kèm quà tặng đầy đủ !####[([0], [1], 'POS'), ([2, 3], [4, 5], 'POS'), ([7, 8], [9, 10], 'POS')]"
hàng thì tốt nhưng k giao quà. vẫn xác nhận giao đầy đủ chứ. chán,"hàng thì tốt nhưng k giao quà. vẫn xác nhận giao đầy đủ chứ. chán####[([0], [2], 'POS'), ([5, 6], [4], 'NEG'), ([8, 9, 10, 11, 12], [], 'NEG'), ([], [14], 'NEG')]"
Sp rất tốt. Trc giờ toàn dùng nên rất ok. Rất hài lòng,"Sp rất tốt. Trc giờ toàn dùng nên rất ok. Rất hài lòng####[([0], [1, 2], 'POS'), ([6], [8, 9], 'POS'), ([], [10, 11, 12], 'POS')]"
Mua về thấy Date cũ và bao bì bị trầy nhìn rất cũ.,"Mua về thấy Date cũ và bao bì bị trầy nhìn rất cũ.####[([3], [4], 'NEG'), ([6, 7], [8, 9], 'NEG'), ([6, 7], [11, 12], 'NEG')]"
Vận chuyển hơi lâu (1tuần) nhưng nhận hàng vẫn rất chuẩn,"Vận chuyển hơi lâu (1tuần) nhưng nhận hàng vẫn rất chuẩn####[([0, 1], [2, 3], 'NEG'), ([6, 7], [9, 10], 'POS')]"
sản phẩm dùng ok giao hàng nhanh đóng gói kĩ .tặng 5 sao,"sản phẩm dùng ok giao hàng nhanh đóng gói kĩ .tặng 5 sao####[([2], [3], 'POS'), ([4, 5], [6], 'POS'), ([7, 8], [9], 'POS'), ([], [10, 11, 12], 'POS')]"
"Bỉm Moony ko quá dày nhưng thấm hút rất tốt, êm ái với làn da bé.","Bỉm Moony ko quá dày nhưng thấm hút rất tốt, êm ái với làn da bé.####[([0, 1], [2, 3, 4], 'POS'), ([6, 7], [8, 9], 'POS'), ([], [10, 11], 'POS')]"
"Chờ mãi ko sale, vừa mua xong thì giảm giá ,)) nhọ quá","Chờ mãi ko sale, vừa mua xong thì giảm giá ,)) nhọ quá####[([], [2, 3], 'NEG'), ([9], [8], 'NEG'), ([], [11, 12], 'NEG')]"
"Sp dùng tốt, đóng gói kỹ càng, giao hàng rất nhanh và đúng hẹn","Sp dùng tốt,  đóng gói kỹ càng, giao hàng rất nhanh và đúng hẹn####[([1], [2], 'POS'), ([3, 4], [5, 6], 'POS'), ([7, 8], [9, 10], 'POS'), ([7, 8], [12, 13], 'POS')]"
"Chất lượng bé nhà mình xài tốt, khả năng thấm hút nhanh","Chất lượng bé nhà mình xài tốt, khả năng thấm hút nhanh####[([5], [6], 'POS'), ([7, 8, 9, 10], [11], 'POS')]"
Hàng okie Hàng okie !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"Hàng okie Hàng okie !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!####[([0], [1], 'POS'), ([2], [3], 'POS')]"
"dùng ổn tốt, giao hàng nhanh .","dùng ổn tốt, giao hàng nhanh                       .####[([0], [1, 2], 'POS'), ([3, 4], [5], 'POS')]"
"Đóng gói cẩn thận, giá cạnh tranh, giao hàng nhanh","Đóng gói cẩn thận, giá cạnh tranh, giao hàng nhanh####[([0, 1], [2, 3], 'POS'), ([4], [5, 6], 'POS'), ([7, 8], [9], 'POS')]"
"Tiki giao bỉm nhanh. Quà bỉm đầy đủ, sách ehon đẹp, màu sắc sinh động.","Tiki giao bỉm nhanh. Quà bỉm đầy đủ, sách ehon đẹp, màu sắc sinh động.####[([1, 2], [3], 'POS'), ([4, 5], [6, 7], 'POS'), ([8, 9], [10], 'POS'), ([11, 12], [13, 14], 'POS')]"
Sản phẩm đúng như mô tả. Giao hàng nhanh và đóng gói cẩn thận.,"Sản phẩm đúng như mô tả. Giao hàng nhanh và đóng gói cẩn thận.####[([0, 1], [2, 3, 4, 5], 'POS'), ([6, 7], [8], 'POS'), ([10, 11], [12, 13], 'POS')]"
"dùng được so tầm giá , dây 5m , không phải 8m . Mic nầy kết bộ trộn rồi qua ampli sẽ tốt hơn .","dùng được so tầm  giá , dây 5m , không phải 8m . Mic nầy kết bộ trộn rồi qua ampli sẽ tốt hơn .####[([4], [1], 'POS'), ([6], [7, 8, 9, 10, 11], 'NEG'), ([13, 14, 15, 16, 17, 18, 19, 20], [22, 23], 'POS')]"
"Giao hàng hơi chậm so với dự kiến, sản phẩm cảm giác tốt","Giao hàng hơi chậm so với dự kiến, sản phẩm cảm giác tốt####[([0, 1], [2, 3, 4, 5, 6, 7], 'NEG'), ([8, 9], [10, 11, 12], 'POS')]"
"Rất hài lòng với dịch vụ sản phẩm, hàng đúng mẫu, cần thời gian để kiểm nghiệm","Rất hài lòng với dịch vụ sản phẩm, hàng đúng mẫu, cần thời gian để kiểm nghiệm####[([4, 5], [0, 1, 2], 'POS'), ([6, 7], [0, 1, 2], 'POS'), ([8], [9, 10], 'POS'), ([15, 16], [11, 12, 13, 14], 'NEU')]"
đề nghị bên bán hàng đổi trả sản phẩm. khi mở sản phẩm ra thì đã thấy vỡ rồi không hiểu do bên giao hàng hay nhà bán hàng,"đề nghị bên bán hàng đổi trả sản phẩm. khi mở sản phẩm ra thì đã thấy vỡ rồi không hiểu do bên giao hàng hay nhà bán hàng####[([5, 6, 7, 8], [0, 1], 'NEG'), ([11, 12], [17], 'NEG'), ([22, 23, 24], [19, 20, 21], 'NEG'), ([26, 27, 28], [19, 20, 21], 'NEG')]"
Dán không full màn hình và để lại nhiều dấu vân tay khi sử dụng. Không hài lòng cho sản phẩm miếng dán này. Tầm giá này ra ngoài mua được 2 miếng rồi,"Dán không full màn hình và để lại nhiều dấu vân tay khi sử dụng. Không hài lòng cho sản phẩm miếng dán này. Tầm giá này ra ngoài mua được 2 miếng rồi####[([0], [1, 2, 3, 4], 'NEG'), ([13, 14], [6, 7, 8, 9, 10, 11], 'NEG'), ([19, 20, 21, 22, 23], [15, 16, 17], 'NEG'), ([24, 25, 26], [27, 28, 29, 30, 31, 32, 33], 'NEG')]"
đặt cái này giao cái kia là sao shop kì vậy yêu cầu xem lại,"đặt cái này giao cái kia là sao shop kì vậy yêu cầu xem lại####[([3], [0, 1, 2, 3, 4, 5], 'NEG'), ([8], [9, 10], 'NEG'), ([], [11, 12, 13, 14], 'NEU')]"
"Hang dong goi ky luong ,giao hang nhanh chong ,dung mau ma","Hang dong goi ky luong ,giao hang nhanh chong ,dung mau ma####[([1, 2], [3, 4], 'POS'), ([5, 6], [7, 8], 'POS'), ([10, 11], [9], 'POS')]"
Mình mua cho ba mình uống. Giá cũng khá ổn. 1 hủ chắc uống được tầm khoảng 2-3 tuần,"Mình mua cho ba mình uống. Giá cũng khá ổn. 1 hủ chắc uống được tầm khoảng 2-3 tuần####[([5], [], 'NEU'), ([6], [8, 9], 'POS'), ([13], [14, 15, 16, 17, 18], 'NEU')]"
Hài lòng..............................................,"Hài lòng..............................................####[([], [0, 1], 'POS')]"
Sản phẩm như hình. Dây dài và chắn chắn nên mua nha mọi nguòi,"Sản phẩm như hình. Dây dài và chắn chắn nên mua nha mọi nguòi####[([0, 1], [2, 3], 'POS'), ([4], [5], 'POS'), ([4], [7, 8], 'POS'), ([], [9, 10], 'POS')]"
gửi hàng nhanh. hdhdhfhfhffhfhfhfgffhfhfhfhfhfhfhhfhf,"gửi hàng nhanh. hdhdhfhfhffhfhfhfgffhfhfhfhfhfhfhhfhf####[([0, 1], [2], 'POS')]"
Tủ lạnh mới nhận hàng hôm qua. Hôm nay đã bị đông tuyết. Trước giờ mình luôn tin tưởng những món hàng mà Tiki trading. Nhưng nay nhận thật quá thất vọng.,"Tủ lạnh mới nhận hàng hôm qua. Hôm nay đã bị đông tuyết. Trước giờ mình luôn tin tưởng những món hàng mà Tiki trading. Nhưng nay nhận thật quá thất vọng.####[([3, 4], [2, 3, 4, 5, 6], 'NEU'), ([], [10, 11, 12], 'NEG'), ([23, 24], [17, 18], 'POS'), ([], [29, 30, 31], 'NEG')]"
